"dep","name","desc","date"
"ayuntamiento-de-puebla","Categorías de integridad  y calidad constructiva en el Centro Histórico","Plano de clasificación de inmuebles según su fecha de construcción","2015-10-01"
"ayuntamiento-de-puebla","Degradación por zonas en el Centro Histórico","Plano de delimitación de zonas con nivel de degradación","2015-10-01"
"ayuntamiento-de-puebla","Usos de suelo en predios de la Zona de Monumentos ","Plano de ubicación de predios clasificados por uso de suelo","2015-10-01"
"ayuntamiento-de-puebla","Barrios Históricos de la Ciudad de Puebla","Plano de delimitaciones de barrios históricos del municipio con sus respectivos nombres","2015-10-01"
"ayuntamiento-de-puebla"," solicitudes de información ","Es un conjunto de datos que muestra los folios de las solicitudes ingresadas por mes, así como también los plazos de vencimiento y su correspondiente fecha de respuesta; el tema a tratar y el nombre de la dependencia que da respuesta a la solicitud.","2015-10-01"
"ayuntamiento-de-puebla","Giras y eventos del Presidente Municipal","Giras y eventos del Presidente Municipal en diferentes lugares del municipio.","2015-10-01"
"ayuntamiento-de-puebla","Peticiones de los Ciudadanos","Peticiones que los ciudadanos hacen al Presidente Municipal.","2015-10-01"
"ayuntamiento-de-puebla","Contratistas Calificados y Laboratorios de Pruebas de Calidad","Es un conjunto de datos que muestra: Clave, Empresa, Dirección, Colonia, Código Postal, Ciudad, Teléfono, Correo Electrónico, Representante Legal, RFC, Actividad Fiscal Preponderante, Especialidades y Fecha de Registro de las personas físicas y morales inscritas al Listado de Contratistas Calificados y Laboratorios de Pruebas de Calidad (con excepción de los datos personales de las personas físicas que no han sido autorizados)","2015-10-01"
"ayuntamiento-de-puebla","Padrón de Proveedores","Es un conjunto de datos que muestra: Registro, Razón Social, R.F.C., Actividad  o Giro Comercial, Fecha Inscripción, Fecha Inicial, Fecha Vigencia, Calle, Colonia, Estado, Teléfono, Correo Electrónico, Representante Legal o Contacto de las personas físicas y morales inscritas al Padrón de Proveedores (con excepción de los datos personales de las personas físicas que no han sido autorizados)","2015-10-01"
"ayuntamiento-de-puebla","Comités de beneficiarios FISM","Es un conjunto de datos que muestra el concepto, ubicación, empresa y numero de beneficiarios  de los Comités en la ejecución de obras con recurso FISM 2014","2015-10-01"
"hraepy","Informes y reportes de Gestión","Informes periódicos del Director General de las actividades y desempeño de la entidad","2015-11-03"
"hraepy","Consultas de Especialidad realizadas en el Servicio de Consulta Externa del HRAEPY al primer semestre de 2015","Reporte Semestral/Anual Diez Principales Causas de Consulta. Consulta Externa. Este formato está dedicado a presentar información semestral /anual, correspondiente a las diez principales causas de Consulta a partir de los datos reportados en la Hoja diaria de consulta externa","2015-11-03"
"hraepy","Cirugias programadas y de Urgencia realizadas en el HRAEPY al primer semestre de 2015","Reporte trimestral de Transparencia Focalizada. Estadística Cirugias programadas y de Urgencia. Este formato está dedicado a presentar la información trimestral, correspondiente al numero de cirugías programadas y de urgencia , obtenidas del reporte de la subdirección de servicios quirúrgicos y de Medicina Critica","2015-11-03"
"hraepy","Cirugias Ambulatorias y No Ambulatorias realizadas en el HRAEPY  al primer semestre de 2015","Reporte trimestral de Transparencia Focalizada. Estadística Cirugias Ambulatorias y No Ambulatorias. Este formato está dedicado a presentar la información trimestral, correspondiente al numero de cirugías Ambulatorias y No Ambulatorias, obtenidas del reporte de la subdirección de servicios quirúrgicos y de Medicina Critica","2015-11-03"
"hraepy","Informe para el Centro Virtual de Operaciones en Emergencias y Desastres.","Datos sobre los recursos hospitalarios disponibles para casos de emergencias y desastres","2015-11-03"
"hraepy","Estado Analitico del Ejercicio del Presupuesto de Egresos en Clasificacion Economica y por Objeto de Gasto al primer semestre de 2015","Su finalidad es realizar periódicamente el seguimiento del ejercicio de los egresos presupuestarios. Dicho Estado debe mostrar, a una fecha determinada del ejercicio del Presupuesto de Egresos, los movimientos y la situación de cada cuenta de las distintas clasificaciones, de acuerdo con los diferentes grados de desagregación de las mismas que se requiera","2015-11-03"
"hraepy","Estado Analitico del Ejercicio del Presupuesto de Egresos en Clasificacion Administrativa al primer semestre de 2015","Su finalidad es realizar periódicamente el seguimiento del ejercicio de los egresos presupuestarios. Dicho Estado debe mostrar, a una fecha determinada del ejercicio del Presupuesto de Egresos, los movimientos y la situación de cada cuenta de las distintas clasificaciones, de acuerdo con los diferentes grados de desagregación de las mismas que se requiera","2015-11-03"
"hraepy","Analitico de Ingresos de Flujo de Efectivo al primer semestre de 2015","Su finalidad es conocer en forma periódica y confiable el comportamiento de los ingresos públicos. Asimismo, muestran la distribución de los ingresos del ente público de acuerdo con los distintos grados de desagregación que presenta el Clasificador por Rubros de Ingresos y el avance que se registra en el devengado y recaudación de cada cuenta que forma parte de ellos a una fecha determinada","2015-11-03"
"hraepy","Total de Plazas","Número total de plazas del personal de base y confianza especificando el total de vacantes por nivel","2015-11-03"
"hraepy","Inventario de equipos","Es la lista de los equipos que se encuentran en el hospital para la prestación de servicios.","2015-11-03"
"hraepy","Informes SINERHIAS","Esta base de datos esta dedicada a presentar la información Subsistema de Información de Equipamiento, Recursos Humanos e Infraestructura para la Atención de la Salud (SINERHIAS). La base de datos es publicada por la DGIS una vez finalizada la consolidación de la información de todos los hospitales","2016-01-04"
"hraepy","Comité de Infecciones Nosocomiales","Contiene la información en apego  a  la  “Política  de  Cero  Rechazo “: que consiste en otorgar atención  medica  de   urgencia   implementada  por  el  Sector  Salud   ,  en  sus  ámbitos  Federal  , Estatal ,  que da  la  obligación   de   brindar   la  atención médica  inmediata     y la  valoración   médica   adecuada   a  los  usuarios   de   los  servicios  de   nuestra  entidad, en  situaciones  de   urgencia en las  que  requiera la  estabilización de  sus  condiciones  generales y/o traslado  oportuno a  otro  hospital     de referencia  para  su   atención  adecuada   y  tratamiento    resolutivo. Esta información contiene datos con el nombre, centro de referencia, diagnostico, fecha de atención, motivo de atención, centro de contrarreferencia","2016-01-05"
"hraepy","Comité de Mortalidad Hospitalaria","Contiene los datos acerca de las tasas de mortalidad hospitalaria por especialidad, grupos de edad. ","2016-01-04"
"hraepy","Base de datos para el registro de datos de la medición de indicadores para la mejora de la calidad (INDICAS)","Base que contiene datos evaluados conforme a los criterios establecidos en el Programa INDICAS.   Las variables que forman los indicadores de; Trato digno, Tiempo de espera, diferimiento quirurgico e infecciones nosocomiales para obtener un ordenamiento de los registros y un informe mensual de cumplimiento de metas","2015-11-03"
"hraepy","Base de datos del Modelo de Evaluación del Expediente Clínico Integral y de Calidad (MECIC)","Base de datos que contiene los criterios de evaluación del Expediente Clínico, en base a la NOM-004-SSA3-2012 del Expediente clínico y al Modelo de Evaluación del Expediente Clínico Integral y de Calidad (MECIC) para obtener un ordenamiento de los registros y un informe mensual del cumplimiento del Expediente Clínico respecto a la NOM-004-SSA3-2012.","2015-11-03"
"hraepy","Reporte mensual de solicitudes de información","Base de datos de solicitudes de información que ingresan al HRAEPY de forma mensual","2015-11-03"
"hraepy","Estructura Orgánica","Estructura Organica 2015","2015-11-03"
"hraepy","Capacitación","Programa de Capacitación de Recursos Humanos 2015. Su finalidad es dar a conocer el calendario de los cursos impartidos al personal del HRAEPY.","2015-12-28"
"hraepy","Matriz de Riesgos Institucionales","Riesgos Institucionales del Hospital Regional de Alta Especialidad de la Península de Yucatán con el mapa de Riesgos, la matriz V3, los avances trimestrales","2015-11-03"
"hraepy","Formatos de avance de indicadores de las MIR del HRAEPY","Formatos que detallan el avance (trimestral) que tiene cada uno de los indicadores de las Matrices de los Programas Presupuestarios E010 - Enseñanza, E022 - Investigación y E023 - Atención Médica","2015-11-03"
"hraepy","Programa de trabajo  de capacitación en materia de Transparencia","Formatos que detallan los cursos de capacitación en materia de transparenciaque llevaran a cabo mandos medios y Superiores.","2015-11-03"
"hraepy","Cédulas de supervisión de cumplimiento de contratos","Cédulas de Supervision de contratos: Alimentacion, Lavanderia, Medicamentos y material de curacion","2015-11-03"
"hraepy","Ciclos Clínicos  de medicina","Oficios de solicitud de campos clínicos  y oficios de respuesta a  esos oficios. ","2015-11-03"
"hraepy","Catálogo de Disposición Documental del HRAEPY","Formatos que detallan los códigos según los temas Comunes y Sustantivos del Hospital Regional de Alta Especialidad, Periodo de vigencia, Valor documental, tipo de información (Pública o Confidencial)","2015-11-03"
"hraepy","Actas o minutas de acuerdos de Aval Ciudadano","Minuta de participantes (actores sociales) y de las propuestas realizadas, así como el documento que se publica en la pagina del hospital mostrando el cumplimiento a las propuestas realizadas. ","2015-11-03"
"hraepy","Directorio de Servidores Publicos","Directorio de Servidores Publicos vigente","2015-11-03"
"hraepy","Quejas Sugerencias y Felicitaciones","Base de datos de quejas, sugerencias y felicitaciones que recibe el HRAE","2015-11-03"
"hraepy","Programa Anual de Adquisiciones 2015","Concentra las necesidades que se prevee convocar durante el año.","2016-01-04"
"hraepy","Proceso de adquisición de bienes y servicios","Procesos de Adquisiciones al primer semestre 2015","2015-11-03"
"hraepy","Políticas de Transparencia","Transparencia (Focalizada) 2015","2015-11-03"
"hraepy","Base de Datos de Egresos del Subsistema Automatizado de Egresos Hospitalarios (SAEH) del HRAEPY al primer semestre de 2015","Esta base de datos esta dedicada a presentar la información capturada mediante el Subsistema Automatizado de Egresos Hospitalarios (SAEH) y obtenida de la hoja de egresos hospitalarios. La base de datos es publicada por la DGIS una vez finalizada la consolidación de la información de todos los hospitales","2015-11-03"
"hraepy","Formatos de avances de indicadores PGCM","Formatos que detallan el avance (trimestral) que tiene cada uno de los indicadores de Programa de  Gonierno Cercano y Moderno","2015-11-03"
"hraepy","Catálogo de  cursos de Educación médica continua","Catálogo de  cursos de Educación médica continua 2015","2015-11-03"
"hraepy","Convenios vigentes","Convenios vigentes 2014 y 2015","2015-11-03"
"hraepy","Contratos vigentes","Contratos vigentes 2014 y 2015","2015-11-03"
